term,rank
people know,1.9469374671045157
people wear,1.9458008524479462
protects,1.9450211924997667
bird,1.9448509455263905
gate,1.9445729422637015
btw,1.943851812812416
barely,1.9436268563406491
efficient,1.9433635746436881
reduce risk,1.9422815067910073
syndrome,1.939679196479655
alimayorkas,1.939079562890684
sooner,1.938983008182765
doug ford,1.9361939615910047
tide,1.9352755778965927
aajtak,1.9349991389805834
wen,1.93499313635629
coal,1.9340623870093243
globally,1.9334209291794324
sponsor,1.9334181505834271
theyll,1.9323311810563977
people suffer,1.9302137844937073
neither,1.930096552332289
unlike,1.9289733013761652
successful,1.9286097817005117
ignorant,1.9285186036756448
overall,1.92849587182475
incompetent,1.9275859934126889
direction,1.926195301231159
bright,1.9261319725669566
pmoindia mohfwindia,1.924798564779937
dominant,1.9241472864042801
kar,1.9230648191565156
proven,1.9211107766430822
equitable,1.9207247976520705
silent,1.9207057249396198
flood,1.9206845629878369
study show,1.9203351848099384
lovely,1.9182678279982581
sleep,1.9172119505459033
useful,1.916682722359999
reduction,1.9152082295192376
arena,1.9148697458328088
surprised,1.9126806587668537
mainstream medium,1.911972287157155
mwt,1.9106141018396354
goi,1.9104527432214526
biological,1.909523507503526
dose covid vaccine,1.9084517894705941
solidarity,1.9079982129495665
cant say,1.9072638096164058
receive vaccine,1.906719910233463
reject,1.9058599590907126
world large,1.9052496819074694
hygiene,1.9031357349487636
india covid,1.900559814269727
autonomous,1.8970504257614307
prefer,1.8968892699034954
property,1.8936019269663873
diplomatic,1.8931195123341884
clip,1.8924960593942957
devfadnavis,1.8894046444283366
china russia,1.8888259276523969
experimental,1.8877325503750297
raise price,1.8873167942460327
wipe,1.8854644590566987
grip,1.884250473471146
cruel,1.8842105034650656
athlete,1.8837964254452315
total case,1.8827694507197796
planner,1.8826162908821238
sister,1.8812558383249771
teenager,1.8806638956328454
jail,1.8804131648144309
lawmaker,1.8802592699453653
negotiation,1.8800859474467013
antiasian racism,1.8800200634160793
morehttps,1.8772878004529083
vaccine jab,1.8767531987706518
asian woman,1.875351010057117
innocent,1.8752430816173764
reputation,1.8741950295937957
admit aiims,1.8734913979326342
significant shift,1.8729743347965242
essay,1.8722852743937763
remark,1.8714788814394305
missile,1.8711639739960848
leaf,1.8703136864938912
talk point,1.8686017277602065
united front,1.8684424715446912
president jinping,1.8681655191438944
revenue,1.8676614765625938
salute,1.8661279219528426
incredible,1.8661027031638993
coronavirus vaccine,1.8644693465950604
alumnus,1.8631844194199054
september,1.8620439836702056
covid situation,1.8594109088300914
railway,1.85632180788886
offer vaccine,1.8549088556523259
pres,1.8532069668874789
comfortable,1.8529185888371762
commie,1.8521155547201804
last night,1.851610793051117
inability,1.8507052573609617
develops,1.8498832036100636
retail sale,1.8478400249350373
drill,1.8475769138654532
pile,1.8461392618881507
newspaper,1.8427194153771633
brave,1.8395565457628185
day office,1.8395186439543472
checked,1.8362925878266474
kept,1.8355936651032096
yellow,1.834840375821352
longterm,1.8340664334365144
observation,1.8339276840015293
please call,1.8319809878782112
finish,1.831387305977315
burden,1.826422553454351
look good yiueg,1.8261802451007136
good yiueg,1.8261802451007136
yiueg,1.8261802451007136
fabricate,1.8248245857588514
pact,1.8223361585126376
call investment alternative,1.8210642501874685
frame,1.8201740051634632
virtual climate,1.8167193289278147
publishing,1.8146401351335386
victory,1.813577064667943
socalled,1.8133472309795358
bos,1.8117690552642332
india vaccine,1.8102274314736528
video conferencing,1.8091590947521232
conferencing,1.8091590947521232
behavior,1.8085973843745868
forecast,1.8068271935925648
election rally,1.8067009290594251
johnson vaccine,1.8052645427468157
johnson johnson vaccine,1.8052645427468157
spreader,1.8032248381294176
function,1.8027955372818139
allegation,1.8022935745185502
previously,1.8022077538631405
next year,1.8001758032979802
heal,1.7989926890502654
still fight justice,1.7978695415278236
fight justice democracy,1.7978695415278236
brutal long ago,1.7978695415278236
choihungguleung,1.7978695415278236
evil well,1.7978695415278236
evil brutal long,1.7978695415278236
evil brutal,1.7978695415278236
brutal long,1.7978695415278236
well knew,1.7978695415278236
well knew evil,1.7978695415278236
knew evil brutal,1.7978695415278236
ago still fight,1.7978695415278236
justice democracy,1.7978695415278236
knew evil,1.7978695415278236
still fight,1.7978695415278236
evil well knew,1.7978695415278236
enforcement,1.7976660804721032
vaccine could,1.7966455155990078
stole,1.7965648736552333
maxine,1.7938681416227626
covidnewsbymib,1.7928461032587504
sign petition,1.7916576939175974
indoor,1.7906447595107018
bunch,1.790636203976954
late news,1.7896002340611068
transport,1.7882818893854022
great work,1.7868847149226168
incident,1.7846498787778344
ffs,1.78440548137776
trace,1.7843978586900175
range,1.7843312039480748
people receive,1.784130763939998
answer question,1.7830374840128387
bias,1.7826370541655165
health ministry,1.782013393693932
assam,1.7819050378922197
police start,1.7812152943990402
scene,1.7811851658110736
national embarrassment,1.7802192549254423
boao,1.7787777265137203
cathaypak,1.7744126905549849
surprise,1.77397101791315
advocacy,1.7699220274663543
mask social,1.768528739446362
let see,1.768095244446569
smoking,1.7680117389515502
thomas,1.7662752084602371
test negative,1.7652892880523539
discharge,1.7647964550271977
refugee cap,1.7644469683278534
soon sir,1.7640599278113729
accelerate phase,1.7639226334748028
operating,1.762368005397383
watch full,1.7623017211174834
receives,1.7609982565692155
commodity,1.7608780003765057
rapidly,1.759252794541646
theory,1.7586229306944603
till april,1.757569622014012
atleast,1.7567713069823125
ugly,1.7565544919125027
phd,1.754459075143704
costly,1.7543188593493064
obtain,1.751552580274129
hashtag,1.7512547036345556
secretly,1.7508240604374805
determine,1.7482249232258997
sort,1.7480432398232826
soft,1.7459495587415672
asian hate crime,1.7454873404253406
invent,1.745148436362653
february,1.743301960387152
path,1.743102297837971
engagement,1.7429318518489763
nursing,1.742477467588721
denial,1.7402656459759427
need learn,1.7378621557862908
high school,1.737533194594917
organisation,1.7358518733164838
president joe biden,1.7335116665662165
fate,1.7332222040049667
triple,1.7320407903541484
inequality,1.7317654479078037
lakh new case,1.7274088121370883
lakh new,1.7274088121370883
even though,1.726681390923857
score,1.7264389007319971
hegemony,1.7258094767369316
consent,1.7243558059938526
vaccination centre,1.7242609880823079
translation,1.723569903499711
radio,1.7204652865421262
obsess,1.7203607368540774
assume,1.7192259087850164
dujrek,1.7186260680284908
mwt dujrek,1.7186260680284908
past year,1.717806433398755
safe stay home,1.716508491495893
loser,1.7151278026750303
advisor,1.7147000484696493
kamala,1.714266253445976
disappointed,1.7137441236189495
indicator,1.7116487916651941
japanese prime,1.7114767913599653
japanese prime minister,1.7114767913599653
tell truth,1.7086816084038472
deadline,1.7081322874027811
etchttps oqcvvl,1.7071309563427355
etchttps oqcvvl drw,1.7071309563427355
fittingly etchttps oqcvvl,1.7071309563427355
transportation,1.7060180776227865
employer,1.705560737325746
feature,1.704357231790668
surface,1.7037631015835522
astrazeneca vaccine,1.7022469232432402
open vaccination,1.7004915290915879
dress,1.6989843135311038
france,1.6987249977211025
drtedros,1.6971653801615172
verge,1.6962595157606315
wider,1.6956511429998278
health official,1.694600117880844
usual,1.6945217710746203
nypost,1.6936058711822994
route,1.6908870556885645
obligation,1.6901498177140324
good day,1.6894133057457617
certainly,1.6886500190654434
oxfordastrazeneca,1.687754058050731
disrupt,1.6865512698109768
regret,1.685301726948893
opposite,1.6849245559403465
much need,1.6847339533569687
mortality,1.6836439143672766
trudeau,1.6830803269704648
freight,1.6813025769678878
anniversary,1.6807455754429608
occupation,1.6804224166361095
religion,1.6802187314206074
complaint,1.679339394245509
weakness,1.6793270206796267
time since,1.6793202179470526
contain,1.677732858631889
coup,1.6775685398034077
innovation,1.6770157746479974
pls help,1.6757900711061615
particularly,1.6730019703521495
government india,1.6692704567421324
hard work,1.6669647334074476
negotiate,1.6656678437175954
trail,1.6651106048908946
slur,1.6634674810698353
month ago,1.661885008898158
chosen,1.6585886603095066
hypocrisy,1.6559399660533243
harm,1.6509020228287428
move forward,1.6495022634132965
exceed,1.6487471480807385
gather,1.6484671378247389
since begin,1.6482892836948886
stats,1.647317693804487
curb spread,1.6450158926721061
famous,1.6443365311619456
medium platform,1.6425381940481245
social medium platform,1.6425381940481245
donald,1.6400212127250837
ant,1.6393463272087274
arabia,1.63390791667538
emanews,1.6338285976989926
stay safe stay,1.6334580093972604
crap,1.6330084566403422
application,1.6292097917918384
earn,1.6261573048730034
forum asia,1.624343274518161
essential service,1.6165854331280896
bloomberg,1.616017105057532
dec,1.614216703764802
behalf,1.6114176312829671
outlook,1.6110907962893142
withdraw troop,1.6101745367463434
tedcruz,1.6092973705026106
family member,1.6085850977210394
throughout,1.607518938686127
kerry,1.607149380029704
gujarat,1.606595895491013
narendramodiin,1.6061335168623474
authackeray,1.6038425061535653
eradicate,1.6035861529217814
ancient,1.59403484600181
guaranteed,1.5932632610618773
minister narendramodi,1.5930750608257849
prime minister narendramodi,1.5930750608257849
stagger,1.5917939304113788
northwest,1.589044750098612
thetimes,1.588664116190224
flop,1.5871081043348876
prerequisite,1.5840538649132574
grave,1.5827390664489798
academic,1.581558854230927
empower,1.581036872067244
vaccination people,1.5799319191614367
white man,1.5792332277006467
asian people,1.5774713389588308
denier,1.5764130566999506
warship,1.5762183665570806
also know,1.5751807804951299
warning,1.5739919723642026
traveler,1.5689943103649826
big change,1.5688352913954353
outrage,1.5674408157899369
selfish,1.5639303022856974
wet,1.5638439380946156
abt,1.5612550318251042
swamy,1.556286378774708
congrats,1.5559359346066715
afford,1.5545466332209763
warm,1.5539969068735475
month year,1.5520174360839758
tough time,1.5517297420261684
trigger,1.5480481481396664
scan,1.5476622917751557
everyones,1.5419039223301811
gym,1.541234714466635
territory,1.5395934651816578
popular,1.5357122089328765
hainan,1.5318926260452776
themhttps,1.5313651333503318
initial,1.529359447947936
development new,1.5291452439225635
mass must,1.5291074494461345
mass must provide,1.5291074494461345
emergency india vaccine,1.5291074494461345
india vaccine mass,1.5291074494461345
must provide,1.5291074494461345
emergency india,1.5291074494461345
vaccine mass,1.5291074494461345
prayer emergency india,1.5291074494461345
vaccine mass must,1.5291074494461345
prayer emergency,1.5291074494461345
kinda,1.5273167555523743
johntory,1.524356683795921
court case,1.5116398449025064
mask social distance,1.5114643651451138
well soon sir,1.5091719053437627
global pandemic,1.504238509190413
specific,1.5035556619023411
hightech,1.5022842115479094
test positive covid,1.5005328135321776
positive covid,1.5005328135321776
alert family,1.500091664677886
app send,1.500091664677886
dangerous situation police,1.500091664677886
situation police start,1.500091664677886
record report,1.500091664677886
start livestream,1.500091664677886
record report dangerous,1.500091664677886
alert family location,1.500091664677886
accountable angl,1.500091664677886
app send alert,1.500091664677886
report dangerous,1.500091664677886
family location record,1.500091664677886
police accountable,1.500091664677886
safety app,1.500091664677886
location record report,1.500091664677886
police start livestream,1.500091664677886
angl,1.500091664677886
situation police,1.500091664677886
location record,1.500091664677886
livestream,1.500091664677886
police accountable angl,1.500091664677886
accountable angl safety,1.500091664677886
send alert,1.500091664677886
keep police,1.500091664677886
safety app send,1.500091664677886
keep police accountable,1.500091664677886
angl safety app,1.500091664677886
send alert family,1.500091664677886
angl safety,1.500091664677886
dangerous situation,1.500091664677886
family location,1.500091664677886
report dangerous situation,1.500091664677886
adarpoonawalla,1.499528324623446
preserve,1.4947807670276982
caput,1.493238458201777
per caput,1.493238458201777
bullet,1.4912735031759965
hiding,1.4890968112742828
ton,1.4887760446686282
irish,1.4867708813410518
coast,1.480815414078031
give day,1.4761551592134448
country need,1.4731987993563025
canadianpm,1.4722844623734284
nazi,1.470121950944935
phase strategy,1.4700189916304156
accelerate phase strategy,1.4700189916304156
ask question,1.4673822541727222
time still,1.4671254359914745
choihungguleung evil well,1.4654233725642698
choihungguleung evil,1.4654233725642698
pibindia,1.464551406164078
cmofkarnataka,1.4640099648461027
whats store,1.4573617457486003
stimulus check,1.4569512690202235
httweets,1.4562109299128008
solve,1.4556731521389847
icmrdelhi,1.4551785053910757
batch,1.4530016015579472
side say,1.4468032689537806
anti asian,1.4432506095625826
yoy,1.4424319000543475
need oxygen,1.44193586994525
ask toronto ontario,1.4409811889562145
sputnik romiaiaae,1.4409811889562145
ask toronto,1.4409811889562145
romiaiaae,1.4409811889562145
russia sputnik romiaiaae,1.4409811889562145
bharat,1.440186111415246
urgent requirement,1.435930657560563
way jack exit,1.433897446197038
explores way jack,1.433897446197038
jack exit,1.433897446197038
way jack,1.433897446197038
coz,1.432617221266291
hater,1.4320264422038358
positivity,1.4289967079802093
immediate,1.4241439119926942
host virtual,1.423738891132965
chinese government,1.4202750664857688
stay healthy,1.4149105579054364
every person,1.4132262424986837
right violation,1.4072136754849869
human right violation,1.4072136754849869
mall,1.3960570421846148
southeast,1.3766054382264827
jamp vaccine,1.3764257028310793
turn blind eye,1.372064171303136
blind eye,1.372064171303136
turn blind,1.372064171303136
receive dos,1.348826410678521
cinema hall,1.3462998243267434
unethical,1.3418926244337692
politicize,1.3157775950015658
firstdefeatreal,1.3152283050591882
provide firstdefeatreal threat,1.3152283050591882
must provide firstdefeatreal,1.3152283050591882
firstdefeatreal threat,1.3152283050591882
provide firstdefeatreal,1.3152283050591882
big break news,1.3085431919919561
meek,1.2956048272939265
people around,1.2908669771751589
last day,1.2879513203528803
doug ford trudeau,1.2863700497221626
ford trudeau,1.2863700497221626
number patient,1.2843815775416483
slightly,1.2509966759097186
hope life,1.2307246743798732
relevant,1.224202616229499
artbrock neonphog zippy,1.1975464418196253
neonphog zippy evangineer,1.1975464418196253
holo,1.1975464418196253
zippy evangineer marycamacho,1.1975464418196253
marycamacho,1.1975464418196253
artbrock,1.1975464418196253
artbrock neonphog,1.1975464418196253
zippy,1.1975464418196253
neonphog,1.1975464418196253
holo artbrock,1.1975464418196253
evangineer marycamacho,1.1975464418196253
holo artbrock neonphog,1.1975464418196253
evangineer,1.1975464418196253
neonphog zippy,1.1975464418196253
zippy evangineer,1.1975464418196253
support oppose,1.1884412019655048
ford trudeau order,1.0973491349141165
politicize doug,1.0973491349141165
reporting case new,1.0973491349141165
trudeau order,1.0973491349141165
trudeau order end,1.0973491349141165
drug addiction violence,1.0973491349141165
politicize doug ford,1.0973491349141165
ontario reporting case,1.0973491349141165
collapse drug addiction,1.0973491349141165
collapse drug,1.0973491349141165
addiction violence unemployment,1.0973491349141165
new case toronto,1.0973491349141165
addiction,1.0973491349141165
toronto canada politicize,1.0973491349141165
toronto canada,1.0973491349141165
cause business collapse,1.0973491349141165
cause business,1.0973491349141165
case toronto canada,1.0973491349141165
case toronto,1.0973491349141165
case new case,1.0973491349141165
canada politicize doug,1.0973491349141165
canada politicize,1.0973491349141165
business collapse,1.0973491349141165
addiction violence,1.0973491349141165
business collapse drug,1.0973491349141165
drug addiction,1.0973491349141165
order end cause,1.0973491349141165
embarrass ontario,1.0973491349141165
embarrass ontario reporting,1.0973491349141165
reporting case,1.0973491349141165
order end,1.0973491349141165
ontario reporting,1.0973491349141165
end cause business,1.0973491349141165
end cause,1.0973491349141165
like fake,1.077827346245077
obligation promise anyone,1.0675701916963294
development new federal,1.0675701916963294
state obligation promise,1.0675701916963294
occur right,1.0675701916963294
obligation promise,1.0675701916963294
ccp occur,1.0675701916963294
find decent people,1.0675701916963294
ccp occur right,1.0675701916963294
occur right time,1.0675701916963294
state obligation,1.0675701916963294
way find decent,1.0675701916963294
way find,1.0675701916963294
promise anyone ccp,1.0675701916963294
find decent,1.0675701916963294
promise anyone,1.0675701916963294
anyone ccp,1.0675701916963294
need development new,1.0675701916963294
need development,1.0675701916963294
whistleblower movement way,1.0675701916963294
decent people,1.0675701916963294
anyone ccp occur,1.0675701916963294
people need development,1.0675701916963294
movement way find,1.0675701916963294
decent people need,1.0675701916963294
movement way,1.0675701916963294
federal state obligation,1.0675701916963294
weakwhat know,1.0601034377918925
tigercowardice leadership,1.0601034377918925
tigercowardice,1.0601034377918925
doaus meek,1.0601034377918925
doaus meek paper,1.0601034377918925
west pale weakwhat,1.0601034377918925
weakwhat,1.0601034377918925
doubt alaska doaus,1.0601034377918925
tigercowardice leadership potus,1.0601034377918925
west pale,1.0601034377918925
weakwhat know prove,1.0601034377918925
whitehouse secblinken zofwdke,1.0601034377918925
whitehouse secblinken,1.0601034377918925
doubt alaska,1.0601034377918925
zofwdke,1.0601034377918925
statedept deptofdefense whitehouse,1.0601034377918925
potus statedept deptofdefense,1.0601034377918925
statedept deptofdefense,1.0601034377918925
know prove,1.0601034377918925
leadership potus statedept,1.0601034377918925
potus statedept,1.0601034377918925
futurethe,1.0601034377918925
paper tigercowardice,1.0601034377918925
deptofdefense whitehouse secblinken,1.0601034377918925
paper tigercowardice leadership,1.0601034377918925
pale weakwhat know,1.0601034377918925
pale weakwhat,1.0601034377918925
dethrones,1.0601034377918925
dethrones futurethe,1.0601034377918925
dethrones futurethe west,1.0601034377918925
beyond doubt,1.0601034377918925
beyond doubt alaska,1.0601034377918925
know prove beyond,1.0601034377918925
meek paper tigercowardice,1.0601034377918925
pale,1.0601034377918925
alaska doaus meek,1.0601034377918925
secblinken zofwdke,1.0601034377918925
futurethe west,1.0601034377918925
futurethe west pale,1.0601034377918925
leadership potus,1.0601034377918925
deptofdefense whitehouse,1.0601034377918925
doaus,1.0601034377918925
prove beyond,1.0601034377918925
prove beyond doubt,1.0601034377918925
meek paper,1.0601034377918925
alaska doaus,1.0601034377918925
stay healthy stay,1.0404305123222894
healthy stay safe,1.0404305123222894
repeat stay healthy,1.0404305123222894
history repeat stay,1.0404305123222894
healthy stay,1.0404305123222894
home virus,1.0404305123222894
history repeat,1.0404305123222894
repeat stay,1.0404305123222894
stay home virus,1.0404305123222894
ontario canada,1.006086836465919
bribe,0.9567558468322641
canada force stay,0.942582291363242
canada force,0.942582291363242
protect son,0.9184870485424143
article post,0.8816613455385274
read background article,0.8816613455385274
background article,0.8816613455385274
read background,0.8816613455385274
background article post,0.8816613455385274
democracy thomas jefferson,0.8816613455385274
electorate prerequisite,0.8816613455385274
democracy thomas,0.8816613455385274
electorate,0.8816613455385274
oppose wellinformed,0.8816613455385274
voter support oppose,0.8816613455385274
voter support,0.8816613455385274
oppose wellinformed electorate,0.8816613455385274
electorate prerequisite democracy,0.8816613455385274
prerequisite democracy,0.8816613455385274
prerequisite democracy thomas,0.8816613455385274
wellinformed,0.8816613455385274
wellinformed electorate,0.8816613455385274
tell voter,0.8816613455385274
tell voter support,0.8816613455385274
wellinformed electorate prerequisite,0.8816613455385274
thomas jefferson,0.8816613455385274
jefferson,0.8816613455385274
support oppose wellinformed,0.8816613455385274
toronto ontario canada,0.8713577824463965
ontario canada force,0.8077395812475705
attorneycrump,0.8058498447145946
sputnik fxpikyyzi,0.7921582385460356
fxpikyyzi,0.7921582385460356
russia sputnik fxpikyyzi,0.7921582385460356
life government denies,0.7611105483008763
government denies,0.7611105483008763
violence unemployment hope,0.7611105483008763
life government,0.7611105483008763
hope life government,0.7611105483008763
government denies safe,0.7611105483008763
unemployment hope life,0.7611105483008763
unemployment hope,0.7611105483008763
trend commie,0.7571309103323963
do far,0.7571309103323963
twitter kinda like,0.7571309103323963
far left,0.7571309103323963
fake poll see,0.7571309103323963
do far left,0.7571309103323963
see cant,0.7571309103323963
fake poll,0.7571309103323963
trend commie platform,0.7571309103323963
like fake poll,0.7571309103323963
see cant wait,0.7571309103323963
left propagandadont wish,0.7571309103323963
country do far,0.7571309103323963
platform twitter,0.7571309103323963
commie platform twitter,0.7571309103323963
cant wait country,0.7571309103323963
kinda like,0.7571309103323963
propagandadont,0.7571309103323963
propagandadont wish,0.7571309103323963
kinda like fake,0.7571309103323963
left propagandadont,0.7571309103323963
platform twitter kinda,0.7571309103323963
poll see cant,0.7571309103323963
commie platform,0.7571309103323963
twitter kinda,0.7571309103323963
poll see,0.7571309103323963
wait country,0.7571309103323963
course trend commie,0.7571309103323963
far left propagandadont,0.7571309103323963
country do,0.7571309103323963
course trend,0.7571309103323963
wait country do,0.7571309103323963
senior sends warship,0.596394232923064
give bribe,0.596394232923064
give bribe ukrainian,0.596394232923064
military operationbidens,0.596394232923064
military operationbidens son,0.596394232923064
half ukrainian,0.596394232923064
senior sends,0.596394232923064
money military,0.596394232923064
money military operationbidens,0.596394232923064
sends warship,0.596394232923064
half ukrainian business,0.596394232923064
sends warship nazi,0.596394232923064
business ukraine half,0.596394232923064
ukraine half,0.596394232923064
ukraine half ukrainian,0.596394232923064
business us,0.596394232923064
business us money,0.596394232923064
business cheap give,0.596394232923064
business cheap,0.596394232923064
business business cheap,0.596394232923064
business business,0.596394232923064
son big,0.596394232923064
son big business,0.596394232923064
cheap give,0.596394232923064
bribe ukrainian politician,0.596394232923064
bribe ukrainian,0.596394232923064
cheap give bribe,0.596394232923064
son business,0.596394232923064
son business us,0.596394232923064
protect son business,0.596394232923064
warship nazi protect,0.596394232923064
warship nazi,0.596394232923064
big business ukraine,0.596394232923064
big business,0.596394232923064
operationbidens son big,0.596394232923064
operationbidens son,0.596394232923064
business ukraine,0.596394232923064
us money military,0.596394232923064
us money,0.596394232923064
nazi protect son,0.596394232923064
nazi protect,0.596394232923064
ukrainian politician,0.596394232923064
ukrainian business business,0.596394232923064
ukrainian business,0.596394232923064
operationbidens,0.596394232923064
